geo_id,year,deped_id,water,electricity,internet,computers,disability_infrastructure,sanitation_facilities,ss_sanitation_facilities,handwashing_facilities
NIG-000535,2014,EOSRK,1,,,,,1,,
NIG-000536,2014,EXIKV,0,,,,,1,,
NIG-000537,2014,ERIBG,0,,,,,1,,
NIG-000538,2014,EFQSH,0,,,,,1,,
NIG-000539,2014,EOIJQ,0,,,,,1,,
NIG-000540,2014,EWHAF,0,,,,,0,,
NIG-000541,2014,ENKYO,1,,,,,1,,
NIG-000542,2014,EVJJY,0,,,,,0,,
NIG-000543,2014,EHSBZ,1,,,,,1,,
NIG-000544,2014,EJZDY,0,,,,,0,,
NIG-000545,2014,EUAFA,0,,,,,0,,
NIG-000546,2014,EAZQS,1,,,,,1,,
NIG-000547,2014,ZOBCL,1,,,,,1,,
NIG-000548,2014,EKTGO,0,,,,,0,,
NIG-000549,2014,EFFHC,0,,,,,0,,
NIG-000550,2014,EXHYV,0,,,,,0,,
NIG-000551,2014,EYOUM,0,,,,,1,,
NIG-000552,2014,ECHQD,1,,,,,1,,
NIG-000553,2014,EJLGJ,1,,,,,1,,
NIG-000554,2014,EFAJM,1,,,,,1,,
NIG-000555,2014,EWSNZ,1,,,,,1,,
NIG-000556,2014,EOIZG,1,,,,,1,,
NIG-000557,2014,JIMLZ,0,,,,,1,,
NIG-000558,2014,EHHQX,0,,,,,1,,
NIG-000559,2014,ETWZT,0,,,,,1,,
NIG-000560,2014,EICEE,0,,,,,1,,
NIG-000561,2014,EFMBH,1,,,,,1,,
NIG-000562,2014,EWSFN,1,,,,,1,,
NIG-000563,2014,EKEDQ,0,,,,,1,,
NIG-000564,2014,EXGYF,0,,,,,0,,
NIG-000565,2014,EUMKF,0,,,,,0,,
NIG-000566,2014,ERVIO,0,,,,,0,,
NIG-000567,2014,ERABV,0,,,,,1,,
NIG-000568,2014,EVPTC,1,,,,,1,,
NIG-000569,2014,EUOLZ,0,,,,,0,,
NIG-000570,2014,ENWOB,0,,,,,1,,
NIG-000571,2014,EZGIM,0,,,,,0,,
NIG-000572,2014,EVANX,0,,,,,1,,
NIG-000573,2014,EOFOW,0,,,,,0,,
NIG-000574,2014,EVTAL,0,,,,,0,,
NIG-000575,2014,EPGND,1,,,,,1,,
NIG-000576,2014,EXGHZ,0,,,,,0,,
NIG-000577,2014,ENANZ,1,,,,,1,,
NIG-000578,2014,ELAMQ,1,,,,,1,,
NIG-000579,2014,EIRIT,0,,,,,0,,
NIG-000580,2014,EKWEU,0,,,,,1,,
NIG-000581,2014,EPYWN,1,,,,,1,,
NIG-000582,2014,ELCIL,0,,,,,1,,
NIG-000583,2014,EFKWE,1,,,,,1,,
NIG-000584,2014,EKZVP,0,,,,,1,,
NIG-000585,2014,ESGWT,1,,,,,1,,
NIG-000586,2014,EYRNM,0,,,,,1,,
NIG-000587,2014,EPCOC,1,,,,,1,,
NIG-000588,2014,EFDPS,1,,,,,1,,
NIG-000589,2014,EDUBN,1,,,,,1,,
NIG-000590,2014,EQAFJ,0,,,,,0,,
NIG-000591,2014,EOVBC,1,,,,,1,,
NIG-000592,2014,EHVDF,1,,,,,1,,
NIG-000593,2014,ECCFR,1,,,,,0,,
NIG-000594,2014,EARTG,0,,,,,1,,
NIG-000595,2014,EFGTF,0,,,,,1,,
NIG-000596,2014,EMUOR,1,,,,,1,,
NIG-000597,2014,ECJTU,0,,,,,0,,
NIG-000598,2014,EBDIJ,0,,,,,1,,
NIG-000599,2014,EVBLW,0,,,,,1,,
NIG-000600,2014,EADJW,1,,,,,1,,
NIG-000601,2014,EPKCK,1,,,,,0,,
NIG-000602,2014,ELIHU,0,,,,,1,,
NIG-000603,2014,EZTDD,0,,,,,1,,
NIG-000604,2014,ENUBF,1,,,,,1,,
NIG-000605,2014,EGAQD,0,,,,,1,,
NIG-000606,2014,EAWBG,1,,,,,1,,
NIG-000607,2014,EVQDG,0,,,,,0,,
NIG-000608,2014,ELGMR,0,,,,,0,,
NIG-000609,2014,EFAMS,1,,,,,1,,
NIG-000610,2014,EJKJR,1,,,,,1,,
NIG-000611,2014,ECECI,0,,,,,0,,
NIG-000612,2014,EFMTB,0,,,,,0,,
NIG-000613,2014,EDQUC,1,,,,,1,,
NIG-000614,2014,EESKN,0,,,,,1,,
NIG-000615,2014,EGNOH,0,,,,,0,,
NIG-000616,2014,EOVXQ,0,,,,,1,,
NIG-000617,2014,EAIVX,0,,,,,1,,
NIG-000618,2014,ERRHJ,1,,,,,0,,
NIG-000619,2014,EKCTG,1,,,,,1,,
NIG-000620,2014,ELCYX,0,,,,,1,,
NIG-000621,2014,EUQXU,0,,,,,1,,
NIG-000622,2014,OILEH,0,,,,,0,,
NIG-000623,2014,EVBDX,1,,,,,1,,
NIG-000624,2014,EFCIV,1,,,,,1,,
NIG-000625,2014,ESPEZ,0,,,,,0,,
NIG-000626,2014,EKTXV,0,,,,,1,,
NIG-000627,2014,EONGC,0,,,,,0,,
NIG-000628,2014,EQOXC,0,,,,,1,,
NIG-000629,2014,EZDVD,0,,,,,0,,
NIG-000630,2014,EAAID,0,,,,,1,,
NIG-000631,2014,ECYIE,1,,,,,1,,
NIG-000632,2014,EVPHH,0,,,,,1,,
NIG-000633,2014,ELSIB,1,,,,,1,,
NIG-000634,2014,EHFVU,0,,,,,0,,
NIG-000635,2014,EXLCX,1,,,,,0,,
NIG-000636,2014,ERIEG,0,,,,,1,,
NIG-000637,2014,ESEPN,1,,,,,1,,
NIG-000638,2014,ESACB,0,,,,,0,,
NIG-000639,2014,EOPYE,1,,,,,1,,
NIG-000640,2014,EJVKJ,1,,,,,1,,
NIG-000641,2014,EGUKY,1,,,,,0,,
NIG-000642,2014,EEISK,1,,,,,1,,
NIG-000643,2014,XQPED,1,,,,,1,,
NIG-000644,2014,EWREL,1,,,,,1,,
NIG-000645,2014,EERKK,1,,,,,1,,
NIG-000646,2014,ELUSV,1,,,,,1,,
NIG-000647,2014,EIGDS,0,,,,,1,,
NIG-000648,2014,ELJJA,1,,,,,1,,
NIG-000649,2014,EEMQM,1,,,,,0,,
NIG-000650,2014,ENBME,0,,,,,1,,
NIG-000651,2014,EBNFB,1,,,,,1,,
NIG-000652,2014,EJNHB,1,,,,,0,,
NIG-000653,2014,EQWNL,1,,,,,1,,
NIG-000654,2014,EUOME,1,,,,,1,,
NIG-000655,2014,LLVLT,1,,,,,0,,
NIG-000656,2014,ETGYD,1,,,,,0,,
NIG-000657,2014,EPDJU,1,,,,,1,,
NIG-000658,2014,DPZLD,1,,,,,1,,
NIG-000659,2014,EXPVR,1,,,,,1,,
NIG-000660,2014,EUUTM,1,,,,,1,,
NIG-000661,2014,EEGDG,1,,,,,1,,
NIG-000662,2014,ESESN,1,,,,,1,,
NIG-000663,2014,EIHVJ,1,,,,,1,,
NIG-000664,2014,ENQUY,1,,,,,0,,
NIG-000665,2014,EZENN,0,,,,,0,,
NIG-000666,2014,ECZAN,0,,,,,0,,
NIG-000667,2014,EBAIU,1,,,,,1,,
NIG-000668,2014,EHONW,0,,,,,0,,
NIG-000669,2014,EAJTH,1,,,,,1,,
NIG-000670,2014,ECAKX,1,,,,,0,,
NIG-000671,2014,EMCNM,1,,,,,1,,
NIG-000672,2014,EVRKV,0,,,,,0,,
NIG-000673,2014,EBMRM,1,,,,,1,,
NIG-000674,2014,QPVRV,0,,,,,0,,
NIG-000675,2014,EWQHM,0,,,,,0,,
NIG-000676,2014,EJZIG,1,,,,,0,,
NIG-000677,2014,ENFMI,0,,,,,1,,
NIG-000678,2014,SBCVD,1,,,,,1,,
NIG-000679,2014,EUKGW,1,,,,,1,,
NIG-000680,2014,EHVAI,0,,,,,1,,
NIG-000681,2014,EWEQT,0,,,,,1,,
NIG-000682,2014,EUJIP,0,,,,,1,,
NIG-000683,2014,TYNBR,0,,,,,0,,
NIG-000684,2014,ENRGB,1,,,,,1,,
NIG-000685,2014,EKFFR,1,,,,,1,,
NIG-000686,2014,EHSRV,0,,,,,0,,
NIG-000687,2014,EGANH,0,,,,,0,,
NIG-000688,2014,EEQDR,0,,,,,0,,
NIG-000689,2014,EYOPX,0,,,,,1,,
NIG-000690,2014,EQLSX,0,,,,,1,,
NIG-000691,2014,EMEJF,1,,,,,0,,
NIG-000692,2014,EJKMI,1,,,,,1,,
NIG-000693,2014,ESXCS,0,,,,,0,,
NIG-000694,2014,EGKAX,1,,,,,1,,
NIG-000695,2014,EJBMY,1,,,,,1,,
NIG-000696,2014,FWLTJ,1,,,,,1,,
NIG-000697,2014,ELJOK,0,,,,,1,,
NIG-000698,2014,EMYJM,1,,,,,1,,
NIG-000699,2014,EAJQK,1,,,,,0,,
NIG-000700,2014,EUZUG,1,,,,,1,,
NIG-000701,2014,UQFVL,0,,,,,0,,
NIG-000702,2014,EZECZ,1,,,,,1,,
NIG-000703,2014,ELXUP,1,,,,,1,,
NIG-000704,2014,EORXK,0,,,,,1,,
NIG-000705,2014,ETYDW,0,,,,,0,,
NIG-000706,2014,EZPVQ,0,,,,,1,,
NIG-000707,2014,EZHKQ,0,,,,,0,,
NIG-000708,2014,EXVJM,0,,,,,0,,
NIG-000709,2014,EMKYT,0,,,,,1,,
NIG-000710,2014,ERGHW,0,,,,,1,,
NIG-000711,2014,EFWWL,0,,,,,0,,
NIG-000712,2014,ELRIZ,1,,,,,1,,
NIG-000713,2014,EGIFO,1,,,,,1,,
NIG-000714,2014,EWRXW,0,,,,,0,,
NIG-000715,2014,EZNTP,0,,,,,0,,
NIG-000716,2014,EBIHC,0,,,,,0,,
NIG-000717,2014,EDMJD,0,,,,,0,,
NIG-000718,2014,EAFAQ,0,,,,,1,,
NIG-000719,2014,EYWUG,0,,,,,0,,
NIG-000720,2014,EQTHM,1,,,,,0,,
NIG-000721,2014,EQPFX,1,,,,,1,,
NIG-000722,2014,EEZAQ,0,,,,,1,,
NIG-000723,2014,EHIGC,1,,,,,1,,
NIG-000724,2014,EEWYR,1,,,,,1,,
NIG-000725,2014,EIENR,0,,,,,1,,
NIG-000726,2014,ESLGK,1,,,,,0,,
NIG-000727,2014,EHKCK,1,,,,,0,,
NIG-000728,2014,ECWQS,1,,,,,1,,
NIG-000729,2014,EXMFJ,0,,,,,0,,
NIG-000730,2014,EMOGE,1,,,,,1,,
NIG-000731,2014,ERGSK,1,,,,,1,,
NIG-000732,2014,ENZBK,1,,,,,1,,
NIG-000733,2014,ELRXW,1,,,,,1,,
NIG-000734,2014,EVAME,1,,,,,1,,
NIG-000735,2014,EQEHN,0,,,,,0,,
NIG-000736,2014,EVEFK,1,,,,,1,,
NIG-000737,2014,EFITC,0,,,,,0,,
NIG-000738,2014,EOBGU,0,,,,,0,,
NIG-000739,2014,EOXIX,1,,,,,1,,
NIG-000740,2014,EYUKI,1,,,,,1,,
NIG-000741,2014,EIDJF,0,,,,,1,,
NIG-000742,2014,EIDSA,0,,,,,1,,
NIG-000743,2014,EFKRM,0,,,,,1,,
NIG-000744,2014,EWCAY,1,,,,,1,,
NIG-000745,2014,EEEID,0,,,,,1,,
NIG-000746,2014,EWJGA,1,,,,,1,,
NIG-000747,2014,EDSXT,1,,,,,0,,
NIG-000748,2014,EIUBT,1,,,,,1,,
NIG-000749,2014,EOOVQ,1,,,,,1,,
NIG-000750,2014,ESYVM,1,,,,,1,,
NIG-000751,2014,ETMSD,1,,,,,1,,
NIG-000752,2014,ESGMB,1,,,,,1,,
NIG-000753,2014,EYGTN,0,,,,,0,,
NIG-000754,2014,EMNSU,1,,,,,1,,
NIG-000755,2014,EZFYB,1,,,,,1,,
NIG-000756,2014,EXOFW,1,,,,,1,,
NIG-000757,2014,EQFEK,0,,,,,0,,
NIG-000758,2014,ECJEO,0,,,,,0,,
NIG-000759,2014,ESAEH,0,,,,,0,,
NIG-000760,2014,EAMIM,0,,,,,1,,
NIG-000761,2014,EQZOR,0,,,,,0,,
NIG-000762,2014,EBIXK,0,,,,,0,,
NIG-000763,2014,EFSPH,0,,,,,0,,
NIG-000764,2014,EJJZV,0,,,,,0,,
NIG-000765,2014,EBWRB,1,,,,,0,,
NIG-000766,2014,EZADB,0,,,,,1,,
NIG-000767,2014,EJJXW,0,,,,,0,,
NIG-000768,2014,EXLNS,0,,,,,1,,
NIG-000769,2014,EIKQV,1,,,,,1,,
NIG-000770,2014,EOXOV,0,,,,,0,,
NIG-000771,2014,EXSMW,1,,,,,0,,
NIG-000772,2014,EWLVJ,1,,,,,1,,
NIG-000773,2014,EIPGK,0,,,,,0,,
NIG-000774,2014,EMAFS,0,,,,,0,,
NIG-000775,2014,IAFCP,1,,,,,1,,
NIG-000776,2014,EQNRM,0,,,,,0,,
NIG-000777,2014,EWDJP,1,,,,,1,,
NIG-000778,2014,EQFZO,1,,,,,1,,
NIG-000779,2014,ECWUN,0,,,,,0,,
NIG-000780,2014,EOEMG,0,,,,,0,,
NIG-000781,2014,ZRDOY,1,,,,,1,,
NIG-000782,2014,HBZDN,0,,,,,0,,
NIG-000783,2014,EWZAR,0,,,,,0,,
NIG-000784,2014,EAWEY,0,,,,,0,,
NIG-000785,2014,EATKR,0,,,,,0,,
NIG-000786,2014,EAYOR,1,,,,,1,,
NIG-000787,2014,EFOJB,0,,,,,1,,
NIG-000788,2014,SYUFP,1,,,,,1,,
NIG-000789,2014,EXARY,1,,,,,1,,
NIG-000790,2014,EJWDN,1,,,,,1,,
NIG-000791,2014,ERGIZ,0,,,,,1,,
NIG-000792,2014,EOCZZ,1,,,,,1,,
NIG-000793,2014,EYONC,1,,,,,1,,
NIG-000794,2014,EWFXJ,1,,,,,1,,
NIG-000795,2014,EDAEW,0,,,,,0,,
NIG-000796,2014,EGONU,1,,,,,1,,
NIG-000797,2014,ESLKO,1,,,,,1,,
NIG-000798,2014,GQDKI,0,,,,,0,,
NIG-000799,2014,EJJWV,1,,,,,1,,
NIG-000800,2014,ESBTP,0,,,,,1,,
NIG-000801,2014,EHNVM,1,,,,,1,,
NIG-000802,2014,EYEPN,0,,,,,1,,
NIG-000803,2014,ECWCM,1,,,,,1,,
NIG-000804,2014,ENNJB,1,,,,,1,,
NIG-000805,2014,EBTQC,1,,,,,1,,
NIG-000806,2014,EYHIY,1,,,,,1,,
NIG-000807,2014,EEJBC,1,,,,,1,,
NIG-000808,2014,EMCLO,1,,,,,1,,
NIG-000809,2014,EGTNX,1,,,,,1,,
NIG-000810,2014,EMOAJ,0,,,,,1,,
NIG-000811,2014,EJOZH,1,,,,,1,,
NIG-000812,2014,EVYAQ,0,,,,,0,,
NIG-000813,2014,EOVAH,0,,,,,1,,
NIG-000814,2014,EXDRI,0,,,,,0,,
NIG-000815,2014,ESCJG,0,,,,,0,,
NIG-000816,2014,ESBDD,0,,,,,1,,
NIG-000817,2014,EFRHN,1,,,,,1,,
NIG-000818,2014,ERXXK,0,,,,,0,,
NIG-000819,2014,EOTTV,1,,,,,1,,
NIG-000820,2014,EOODP,0,,,,,0,,
NIG-000821,2014,EELBU,0,,,,,1,,
NIG-000822,2014,EIJGO,1,,,,,1,,
NIG-000823,2014,EHKMC,0,,,,,1,,
NIG-000824,2014,EUVAN,0,,,,,0,,
NIG-000825,2014,EXVLV,0,,,,,0,,
NIG-000826,2014,ESSWL,0,,,,,1,,
NIG-000827,2014,EKSIE,0,,,,,0,,
NIG-000828,2014,EOMYQ,0,,,,,0,,
NIG-000829,2014,BDOZF,0,,,,,0,,
NIG-000830,2014,EITMZ,1,,,,,0,,
NIG-000831,2014,EBFAZ,0,,,,,0,,
NIG-000832,2014,ENOXO,0,,,,,0,,
NIG-000833,2014,EFBUY,0,,,,,1,,
NIG-000834,2014,EUTAD,1,,,,,0,,
NIG-000835,2014,EYTWV,1,,,,,0,,
NIG-000836,2014,EAXID,1,,,,,1,,
NIG-000837,2014,EBLUZ,0,,,,,0,,
NIG-000838,2014,EUKTD,1,,,,,0,,
NIG-000839,2014,EMQII,0,,,,,0,,
NIG-000840,2014,EBWCL,0,,,,,1,,
NIG-000841,2014,EWCJU,1,,,,,1,,
NIG-000842,2014,EGZFR,0,,,,,1,,
NIG-000843,2014,EBJWZ,1,,,,,1,,
NIG-000844,2014,ESFXG,0,,,,,0,,
NIG-000845,2014,EZVGN,1,,,,,1,,
NIG-000846,2014,EDZNP,1,,,,,0,,
NIG-000847,2014,EVEGS,1,,,,,0,,
NIG-000848,2014,EWVJZ,1,,,,,1,,
NIG-000849,2014,ELASB,1,,,,,0,,
NIG-000850,2014,ESXWS,0,,,,,0,,
NIG-000851,2014,EEZUH,0,,,,,1,,
NIG-000852,2014,ECJPZ,0,,,,,0,,
NIG-000853,2014,ESPLJ,0,,,,,1,,
NIG-000854,2014,EMSJJ,1,,,,,1,,
NIG-000855,2014,EUDCE,1,,,,,1,,
NIG-000856,2014,EQXCN,0,,,,,0,,
NIG-000857,2014,EYNTM,0,,,,,1,,
NIG-000858,2014,EAPNS,0,,,,,0,,
NIG-000859,2014,EMRIF,0,,,,,0,,
NIG-000860,2014,EBEBG,1,,,,,1,,
NIG-000861,2014,ERCHD,0,,,,,0,,
NIG-000862,2014,EBOZY,1,,,,,1,,
NIG-000863,2014,EYTPW,0,,,,,0,,
NIG-000864,2014,EZBXH,1,,,,,1,,
NIG-000865,2014,EBSEP,1,,,,,1,,
NIG-000866,2014,EJMXP,1,,,,,1,,
NIG-000867,2014,ENWRH,0,,,,,1,,
NIG-000868,2014,EBSTX,0,,,,,1,,
NIG-000869,2014,ENUBD,0,,,,,1,,
NIG-000870,2014,ESJCR,1,,,,,1,,
NIG-000871,2014,EZPMJ,1,,,,,1,,
NIG-000872,2014,EFLQS,1,,,,,1,,
NIG-000873,2014,EXANA,1,,,,,1,,
NIG-000874,2014,EPGLP,1,,,,,1,,
NIG-000875,2014,IBOFS,0,,,,,0,,
NIG-000876,2014,EEUSO,1,,,,,1,,
NIG-000877,2014,EQCBY,1,,,,,1,,
NIG-000878,2014,ETDVG,0,,,,,0,,
NIG-000879,2014,EZVSD,1,,,,,1,,
NIG-000880,2014,EPTVA,1,,,,,1,,
NIG-000881,2014,ETZNR,0,,,,,1,,
NIG-000882,2014,EBOZE,0,,,,,0,,
NIG-000883,2014,EMLBS,0,,,,,0,,
NIG-000884,2014,EESST,1,,,,,1,,
NIG-000885,2014,ETFJY,1,,,,,1,,
NIG-000886,2014,ERTIX,0,,,,,1,,
NIG-000887,2014,EXUAO,0,,,,,1,,
NIG-000888,2014,ECINO,0,,,,,0,,
NIG-000889,2014,EOSPF,1,,,,,1,,
NIG-000890,2014,EYTHQ,0,,,,,1,,
NIG-000891,2014,ZUKEM,0,,,,,0,,
NIG-000892,2014,EJWVP,1,,,,,0,,
NIG-000893,2014,EVXQN,1,,,,,1,,
NIG-000894,2014,EWIWT,0,,,,,0,,
NIG-000895,2014,ECWDJ,0,,,,,0,,
NIG-000896,2014,EZVRQ,1,,,,,1,,
NIG-000897,2014,EXPWQ,1,,,,,1,,
NIG-000898,2014,XIJQS,1,,,,,1,,
NIG-000899,2014,EIGNM,1,,,,,1,,
NIG-000900,2014,EJIRO,1,,,,,1,,
NIG-000901,2014,EZVCY,0,,,,,1,,
NIG-000902,2014,EDVMR,1,,,,,1,,
NIG-000903,2014,EMVYT,0,,,,,1,,
NIG-000904,2014,EKTIN,0,,,,,1,,
NIG-000905,2014,ELYSR,0,,,,,0,,
NIG-000906,2014,EDHQY,0,,,,,0,,
NIG-000907,2014,EDVJR,1,,,,,0,,
NIG-000908,2014,EVISF,1,,,,,1,,
NIG-000909,2014,EBQQL,1,,,,,1,,
NIG-000910,2014,EUSYV,0,,,,,1,,
NIG-000911,2014,EUSCL,0,,,,,0,,
NIG-000912,2014,EGFUH,0,,,,,1,,
NIG-000913,2014,ERZLD,0,,,,,1,,
NIG-000914,2014,EEKOC,0,,,,,1,,
NIG-000915,2014,ECREC,0,,,,,1,,
NIG-000916,2014,ELGNZ,1,,,,,1,,
NIG-000917,2014,ELKTF,1,,,,,1,,
NIG-000918,2014,EJALB,0,,,,,1,,
NIG-000919,2014,ECKBA,1,,,,,1,,
NIG-000920,2014,EUNST,1,,,,,1,,
NIG-000921,2014,EHSQG,1,,,,,1,,
NIG-000922,2014,EAISQ,1,,,,,1,,
NIG-000923,2014,ERDMC,0,,,,,1,,
NIG-000924,2014,EFTXX,0,,,,,1,,
NIG-000925,2014,UYQBZ,0,,,,,1,,
NIG-000926,2014,ESKCH,0,,,,,1,,
NIG-000927,2014,EMMNC,1,,,,,1,,
NIG-000928,2014,EGDDC,0,,,,,0,,
NIG-000929,2014,YKEBB,0,,,,,1,,
NIG-000930,2014,EQTLT,0,,,,,1,,
NIG-000931,2014,ESEHA,1,,,,,1,,
NIG-000932,2014,EIWLM,0,,,,,1,,
NIG-000933,2014,EDWHU,1,,,,,1,,
NIG-000934,2014,ECYBC,1,,,,,1,,
NIG-000935,2014,KUSVM,0,,,,,0,,
NIG-000936,2014,EZQJR,0,,,,,1,,
NIG-000937,2014,EWSGM,0,,,,,1,,
NIG-000938,2014,ELPLL,1,,,,,1,,
NIG-000939,2014,EIHPL,0,,,,,0,,
NIG-000940,2014,EHDZI,0,,,,,0,,
NIG-000941,2014,EBOLF,0,,,,,1,,
NIG-000942,2014,EANMT,0,,,,,0,,
NIG-000943,2014,EQGNK,1,,,,,1,,
NIG-000944,2014,EQYIU,1,,,,,1,,
NIG-000945,2014,EBOQN,0,,,,,1,,
NIG-000946,2014,BBLNH,1,,,,,1,,
NIG-000947,2014,ERXUC,0,,,,,0,,
NIG-000948,2014,ETDPW,0,,,,,1,,
NIG-000949,2014,EHMCK,0,,,,,0,,
NIG-000950,2014,EIRKF,0,,,,,1,,
NIG-000951,2014,EETVZ,1,,,,,1,,
NIG-000952,2014,EZTQF,1,,,,,1,,
NIG-000953,2014,EFJQS,1,,,,,1,,
NIG-000954,2014,EKVGD,0,,,,,0,,
NIG-000955,2014,EQWTX,1,,,,,1,,
NIG-000956,2014,EDEDM,0,,,,,1,,
NIG-000957,2014,EBBGP,0,,,,,0,,
NIG-000958,2014,ESOVM,0,,,,,1,,
NIG-000959,2014,ERRPD,0,,,,,1,,
NIG-000960,2014,EGAID,0,,,,,1,,
NIG-000961,2014,EAANS,0,,,,,0,,
NIG-000962,2014,EVWYL,0,,,,,0,,
NIG-000963,2014,EWAIO,0,,,,,1,,
NIG-000964,2014,EVKPG,0,,,,,0,,
NIG-000965,2014,ENIOT,0,,,,,0,,
NIG-000966,2014,PIYMH,0,,,,,0,,
NIG-000967,2014,EDRUQ,0,,,,,0,,
NIG-000968,2014,EVGBS,1,,,,,1,,
NIG-000969,2014,EARNX,0,,,,,1,,
NIG-000970,2014,EHLDK,0,,,,,0,,
NIG-000971,2014,EFTNF,0,,,,,0,,
NIG-000972,2014,EQGIH,1,,,,,0,,
NIG-000973,2014,EOIHA,1,,,,,1,,
NIG-000974,2014,EVIYY,0,,,,,0,,
NIG-000975,2014,EDQGM,1,,,,,1,,
NIG-000976,2014,EGDGX,1,,,,,1,,
NIG-000977,2014,ERLSA,1,,,,,1,,
NIG-000978,2014,ENJUL,1,,,,,1,,
NIG-000979,2014,EDAZS,0,,,,,1,,
NIG-000980,2014,EGKUS,0,,,,,0,,
NIG-000981,2014,EEZRX,1,,,,,0,,
NIG-000982,2014,GMEMN,0,,,,,1,,
NIG-000983,2014,EKHMO,1,,,,,1,,
NIG-000984,2014,ENDGV,0,,,,,1,,
NIG-000985,2014,EHTHW,0,,,,,0,,
NIG-000986,2014,EJIMA,0,,,,,1,,
NIG-000987,2014,EDCTV,0,,,,,1,,
NIG-000988,2014,EXZQI,1,,,,,1,,
NIG-000989,2014,ELLXV,1,,,,,1,,
NIG-000990,2014,EKIPI,0,,,,,0,,
NIG-000991,2014,TABZV,0,,,,,0,,
NIG-000992,2014,EJGWV,0,,,,,1,,
NIG-000993,2014,EJGZF,0,,,,,0,,
NIG-000994,2014,EKCWZ,0,,,,,0,,
NIG-000995,2014,ECEKM,0,,,,,0,,
NIG-000996,2014,EALZA,0,,,,,0,,
NIG-000997,2014,EAHQQ,1,,,,,1,,
NIG-000998,2014,EBOKA,1,,,,,1,,
NIG-000999,2014,ERLBR,0,,,,,0,,
NIG-001000,2014,ESUTW,1,,,,,1,,
NIG-001001,2014,EXSKL,1,,,,,1,,
NIG-001002,2014,EVJOS,0,,,,,1,,
NIG-001003,2014,EYBVJ,0,,,,,0,,
NIG-001004,2014,EIHFR,0,,,,,1,,
NIG-001005,2014,EYIHM,1,,,,,1,,
NIG-001006,2014,EQISK,1,,,,,1,,
NIG-001007,2014,EIDXY,1,,,,,1,,
NIG-001008,2014,EQDFU,1,,,,,1,,
NIG-001009,2014,EQMNV,0,,,,,1,,
NIG-001010,2014,EJNYC,1,,,,,1,,
NIG-001011,2014,EMKFG,0,,,,,1,,
NIG-001012,2014,EGFXK,0,,,,,0,,
NIG-001013,2014,ENWSF,1,,,,,1,,
NIG-001014,2014,ELUKC,0,,,,,0,,
NIG-001015,2014,ECCXK,0,,,,,0,,
NIG-001016,2014,EEUJN,0,,,,,0,,
NIG-001017,2014,EGMGP,1,,,,,1,,
NIG-001018,2014,ESOWS,0,,,,,1,,
NIG-001019,2014,EJMQW,0,,,,,0,,
NIG-001020,2014,EVDVZ,0,,,,,0,,
NIG-001021,2014,EKCYB,1,,,,,0,,
NIG-001022,2014,EMIXR,0,,,,,1,,
NIG-001023,2014,ETEGY,0,,,,,0,,
NIG-001024,2014,EFCOJ,0,,,,,0,,
NIG-001025,2014,EHWJB,0,,,,,1,,
NIG-001026,2014,EPQUA,1,,,,,0,,
NIG-001027,2014,EYVBG,1,,,,,1,,
NIG-001028,2014,EFYWG,0,,,,,0,,
NIG-001029,2014,EGCLS,1,,,,,1,,
NIG-001030,2014,EZRKW,0,,,,,0,,
NIG-001031,2014,EVDHH,0,,,,,1,,
NIG-001032,2014,EVESY,0,,,,,1,,
NIG-001033,2014,EOEZX,0,,,,,0,,
NIG-001034,2014,ECORH,0,,,,,1,,
NIG-001035,2014,EEDQF,1,,,,,1,,
NIG-001036,2014,EERRN,0,,,,,0,,
NIG-001037,2014,EIOSW,1,,,,,1,,
NIG-001038,2014,EIVQO,1,,,,,1,,
NIG-001039,2014,ERNSU,0,,,,,1,,
NIG-001040,2014,EAEMS,1,,,,,0,,
NIG-001041,2014,EWBUH,0,,,,,0,,
NIG-001042,2014,ERTUG,1,,,,,1,,
NIG-001043,2014,EBUXY,0,,,,,0,,
NIG-001044,2014,ERBDP,0,,,,,1,,
NIG-001045,2014,EYRGL,1,,,,,1,,
NIG-001046,2014,EYJBI,1,,,,,0,,
NIG-001047,2014,EFRKY,1,,,,,0,,
NIG-001048,2014,EDEZW,1,,,,,1,,
NIG-001049,2014,EOPMY,0,,,,,0,,
NIG-001050,2014,EFDBP,0,,,,,0,,
NIG-001051,2014,EBSRG,1,,,,,1,,
NIG-001052,2014,EXBNW,1,,,,,1,,
NIG-001053,2014,EHPHM,0,,,,,0,,
NIG-001054,2014,GEIFP,1,,,,,1,,
NIG-001055,2014,EUKKB,0,,,,,0,,
NIG-001056,2014,EKXFV,0,,,,,0,,
NIG-001057,2014,CQSKU,1,,,,,0,,
NIG-001058,2014,EPQYG,0,,,,,1,,
NIG-001059,2014,EFCKY,0,,,,,0,,
NIG-001060,2014,ESUIM,0,,,,,0,,
NIG-001061,2014,EYCOT,1,,,,,1,,
NIG-001062,2014,EZUBP,0,,,,,1,,
NIG-001063,2014,EREJR,1,,,,,1,,
NIG-001064,2014,EOADA,0,,,,,0,,
NIG-001065,2014,EDYTS,0,,,,,0,,
NIG-001066,2014,ENVWB,0,,,,,1,,
NIG-001067,2014,ERHSZ,1,,,,,0,,
NIG-001068,2014,ERSDT,0,,,,,0,,
NIG-001069,2014,EOZOS,1,,,,,0,,
NIG-001070,2014,EEPRK,0,,,,,1,,
